0	0
0	0
0	0
0	0
1	1
17	11
70	22
86	37
79	65
33	33
20	20
18	18
12	12
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
9	9
15	15
25	25
30	30
29	29
23	23
12	12
5	5
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
11	11
37	33
72	55
74	58
56	53
43	43
26	26
5	5
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
7	7
11	11
13	13
12	12
15	15
10	10
7	7
2	2
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
5	5
9	9
13	13
14	14
13	13
14	14
4	4
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
5	5
14	14
17	17
22	22
35	34
47	41
34	26
32	15
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
11	11
29	29
42	41
60	54
52	47
44	40
28	28
12	12
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
16	16
32	32
62	61
83	76
122	37
99	28
76	18
39	11
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
11	11
18	18
15	15
23	23
23	23
20	20
16	16
7	7
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
5	5
12	12
21	21
35	35
30	30
24	24
16	16
8	8
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
6	6
14	14
24	24
24	24
23	23
17	17
12	12
6	6
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
12	12
29	29
34	34
42	42
51	51
23	23
24	24
12	12
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
13	13
36	36
32	32
58	55
72	62
67	58
50	40
17	17
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
28	28
53	53
87	76
121	53
112	60
102	50
59	44
32	27
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
9	9
19	19
25	25
65	65
53	53
17	17
21	21
13	13
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
9	9
22	22
31	31
25	25
32	32
32	32
24	24
10	10
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
23	23
46	36
99	45
75	63
124	47
57	37
51	34
37	21
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	8
46	15
72	45
104	32
140	52
101	83
127	50
76	32
24	17
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
5	5
12	12
17	17
21	21
31	31
25	25
36	36
34	25
5	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
17	17
46	42
117	60
128	53
132	47
109	54
82	38
43	21
9	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
13	13
26	26
34	34
37	37
51	51
45	45
53	51
21	21
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
13	13
23	23
29	29
42	42
49	49
40	40
27	27
12	12
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
16	16
34	34
51	51
49	49
57	57
32	32
58	45
55	37
9	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
16	16
28	28
34	34
35	35
39	39
47	47
25	25
10	10
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
17	17
53	47
71	59
53	53
41	41
26	26
14	14
12	12
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
6	6
18	18
11	11
31	31
48	48
50	50
34	34
17	17
6	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	9
52	23
92	27
127	46
107	67
109	69
49	47
30	30
13	13
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	10
57	27
85	46
93	69
134	80
83	81
64	63
50	50
35	33
9	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
9	9
16	16
20	20
25	25
14	14
10	10
10	10
7	7
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	9
69	19
98	27
136	54
95	60
114	67
103	64
81	53
29	26
12	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
19	19
21	21
28	28
26	26
37	37
21	21
19	19
23	23
6	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	7
13	13
34	34
40	40
59	59
70	70
64	63
51	49
67	35
20	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
16	16
43	43
67	67
73	73
68	68
64	64
54	54
33	33
11	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	13
74	37
128	46
149	45
156	47
119	68
126	53
94	49
52	36
16	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
14	14
37	37
90	77
122	87
81	71
53	47
51	46
26	25
11	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
21	21
24	24
22	22
47	47
36	36
35	35
19	19
11	11
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	7
27	27
57	54
89	79
53	53
53	53
24	24
17	17
12	12
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
9	9
14	14
27	27
39	39
33	33
18	18
14	14
8	8
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	15
48	45
65	61
83	68
83	66
79	60
117	64
52	37
30	24
33	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
25	25
82	50
98	36
99	64
122	73
91	65
86	70
22	31
25	34
10	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
8	8
45	46
78	65
87	81
80	80
69	69
73	73
41	41
8	8
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
38	15
83	33
126	39
106	81
107	102
70	70
41	41
35	35
17	17
9	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
11	11
9	9
54	54
113	79
107	89
70	65
27	27
13	13
18	8
7	7
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
22	22
43	43
45	45
58	58
50	50
69	69
50	50
44	44
32	32
18	18
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
20	16
77	23
150	31
180	31
198	34
199	31
182	29
145	28
95	23
34	13
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	4
49	21
87	42
122	43
174	45
191	47
195	56
170	54
134	52
58	45
29	25
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
52	17
99	24
148	29
176	48
171	66
171	49
147	54
104	52
79	42
48	20
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
47	17
96	39
136	69
137	95
183	59
190	56
186	49
150	39
94	36
41	21
5	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
31	27
61	55
108	78
155	72
204	51
187	66
158	79
118	65
71	57
43	30
9	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
16	16
51	45
86	70
156	82
183	55
163	70
140	92
96	76
52	45
28	26
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
42	21
97	28
117	50
167	76
173	65
228	85
139	67
77	62
15	15
4	4
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	6
48	20
101	32
139	40
165	48
175	56
158	68
171	60
170	58
110	35
63	32
9	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	6
73	25
104	34
145	42
177	46
201	45
216	78
167	97
105	84
84	51
49	24
8	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
17	17
29	29
65	65
113	100
53	53
29	29
20	20
13	13
14	14
7	7
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	7
51	27
100	42
146	54
182	63
201	66
204	65
185	62
154	54
107	43
52	27
10	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	7
56	23
109	36
152	46
182	53
197	55
206	51
187	54
144	54
92	42
41	21
8	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	12
24	22
41	40
78	69
54	49
78	68
117	91
84	64
69	65
51	46
38	28
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	8
42	33
91	66
133	82
107	85
129	95
70	64
81	70
77	60
62	52
27	25
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
28	26
71	59
151	70
182	76
215	72
217	65
195	63
155	59
101	47
51	29
9	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	9
51	39
78	60
147	85
190	76
207	81
182	110
172	104
162	82
105	64
46	35
10	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	10
49	31
98	46
149	59
190	62
212	64
190	87
167	78
152	59
105	49
59	31
12	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	10
63	31
114	47
162	56
196	63
212	69
210	70
191	64
159	55
106	47
56	29
11	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	10
27	27
50	50
81	81
97	97
103	103
84	84
79	79
68	68
32	32
7	7
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	13
40	37
98	80
142	76
155	67
144	71
199	81
130	86
71	68
46	46
24	24
8	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	11
89	27
136	42
168	57
193	55
244	57
241	59
204	56
188	51
144	40
90	27
38	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	11
71	27
119	42
158	52
203	50
224	55
226	53
207	51
170	45
121	38
65	28
18	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	11
77	23
125	29
173	39
201	45
218	48
217	47
198	47
166	43
113	39
54	26
14	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	11
72	24
125	33
175	40
208	46
230	45
233	44
204	46
171	43
131	34
74	24
23	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	4
78	12
135	20
181	32
212	58
230	74
223	91
203	96
154	96
79	71
36	34
10	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	10
29	29
83	83
119	87
159	94
187	89
257	99
192	101
90	80
91	58
42	36
15	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
30	15
88	30
133	43
168	74
216	54
113	56
118	72
113	85
104	76
75	53
87	39
32	17
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
20	17
57	31
116	39
199	38
232	41
246	58
235	58
186	52
189	46
148	31
85	25
18	13
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
15	15
29	26
135	70
102	92
107	96
105	92
136	120
186	115
170	104
93	73
39	35
26	19
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
16	16
45	42
118	67
187	62
128	102
154	105
178	103
118	90
75	70
69	61
43	37
20	16
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
17	17
68	51
125	73
173	80
214	86
229	91
234	87
214	81
160	89
119	75
55	44
28	23
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
17	17
22	22
20	20
80	72
101	83
209	116
137	106
185	105
162	94
97	63
64	45
26	20
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
18	18
63	55
83	78
131	105
153	115
75	75
51	51
84	84
58	58
39	39
28	28
11	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
14	14
13	13
15	15
24	24
23	23
38	38
129	129
165	165
92	92
76	76
32	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
52	16
107	28
136	48
164	76
200	73
231	76
204	73
170	80
188	63
146	49
97	32
33	14
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
54	27
122	42
131	87
169	97
243	65
259	102
250	62
244	59
184	94
159	48
86	57
41	22
4	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
20	17
81	81
119	95
136	118
193	134
155	123
159	136
157	108
75	66
62	62
31	31
7	7
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
10	10
23	23
65	60
97	86
136	114
261	98
256	104
175	125
156	115
126	93
66	60
33	23
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
47	18
113	24
168	47
156	95
175	106
198	81
262	74
170	62
223	56
143	50
114	37
49	20
7	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
30	23
47	47
110	80
107	102
198	121
228	139
183	100
46	46
52	52
50	50
58	44
19	16
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	5
42	30
43	43
76	76
107	90
140	120
162	107
207	110
158	94
171	83
139	72
108	44
40	20
7	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	4
35	23
117	25
116	62
188	94
239	63
137	99
218	87
253	64
198	57
177	40
117	34
48	20
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
38	21
99	57
36	36
59	59
69	69
32	32
27	27
29	29
26	26
16	16
13	13
7	7
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
10	10
24	24
45	45
34	34
17	17
23	23
49	49
64	64
87	87
76	76
41	41
13	13
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
26	26
65	62
130	102
107	107
154	138
109	98
129	118
151	131
146	121
132	100
61	52
31	26
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
17	17
48	46
70	66
91	84
102	89
251	101
229	112
102	84
68	60
43	43
29	29
22	22
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
43	28
107	47
162	63
205	91
190	116
145	110
109	100
56	56
68	68
45	45
40	40
7	7
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
10	10
21	21
27	27
41	41
41	41
59	59
126	118
116	106
118	108
131	106
37	37
20	20
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
9	9
8	8
33	33
74	71
165	144
185	166
198	161
184	117
117	96
130	93
63	55
20	20
6	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
22	22
45	44
60	60
44	44
80	76
160	147
141	132
92	92
71	67
80	75
37	37
14	14
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	8
34	30
61	54
113	59
113	79
179	106
181	87
216	103
181	87
118	77
128	73
81	42
48	24
12	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	8
35	34
49	45
50	47
161	78
192	92
152	93
177	85
145	96
172	97
171	79
106	47
68	34
10	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
48	28
122	42
163	68
152	91
101	95
198	159
137	124
144	131
121	106
85	77
38	38
16	16
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
22	22
30	30
49	48
122	102
124	91
142	121
133	124
179	123
182	117
73	65
36	36
6	6
7	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
18	18
51	50
112	99
143	121
121	101
26	26
167	97
151	83
111	78
136	81
130	49
71	38
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	14
53	45
63	53
71	62
146	101
186	131
182	141
235	133
230	114
194	105
85	69
84	55
29	27
9	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
36	33
77	64
128	86
169	106
196	121
219	129
199	128
201	115
151	101
123	87
66	54
21	21
9	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	8
40	39
64	61
130	101
154	131
207	143
226	135
158	108
221	109
216	89
161	76
107	62
47	32
11	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	12
54	35
111	56
163	67
217	80
247	96
238	123
221	120
202	129
140	106
67	67
34	34
8	8
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
51	36
104	80
129	94
101	80
109	91
141	127
112	106
57	57
39	39
41	41
49	49
57	48
15	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
18	18
31	31
32	32
26	26
103	96
144	123
158	128
225	142
147	123
138	102
105	66
45	35
13	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	7
18	18
35	35
74	68
109	98
114	106
63	63
109	100
78	73
117	106
105	85
66	58
20	19
13	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
4	4
6	6
15	15
20	20
22	22
28	28
25	25
31	31
35	35
28	28
11	11
19	19
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
22	22
32	32
46	46
87	83
116	110
105	101
151	142
154	134
174	111
104	91
109	79
34	33
12	12
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
30	29
51	47
71	63
95	88
173	133
273	44
277	52
219	91
166	86
187	88
166	77
113	49
53	38
14	12
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
13	13
86	32
154	34
210	39
254	32
290	26
305	29
291	52
193	89
173	83
124	69
65	58
73	35
30	14
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
12	13
52	32
68	33
123	44
126	40
118	24
222	30
152	53
141	91
125	85
116	69
115	58
91	33
23	13
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
17	12
81	37
144	50
124	90
79	80
163	95
128	116
133	126
93	117
87	102
85	70
86	50
25	25
7	7
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
24	20
65	44
106	56
151	95
222	75
173	148
170	126
216	131
193	85
185	74
83	81
81	59
41	18
10	4
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
22	22
34	34
45	45
65	65
49	49
63	63
53	49
73	68
96	86
121	106
97	87
66	40
88	36
28	16
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
7	7
21	21
36	36
51	51
44	44
41	41
62	58
108	100
55	52
44	44
107	87
63	54
43	37
11	11
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
7	7
13	13
39	38
72	67
99	93
120	113
81	78
39	39
42	42
152	115
190	91
151	58
116	38
48	20
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
28	27
88	76
156	73
216	65
206	64
243	90
110	99
149	130
129	119
129	103
110	81
119	64
71	40
29	23
5	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
14	13
90	25
161	34
216	37
259	42
291	46
256	64
303	57
293	46
256	51
203	46
161	31
96	29
38	22
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
19	17
89	30
154	41
212	56
236	78
279	79
269	91
274	109
258	114
229	118
159	98
122	78
88	59
35	25
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
25	25
73	50
120	72
149	82
214	89
213	113
226	134
240	138
141	122
160	108
186	84
130	72
80	55
29	25
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
22	22
86	41
160	40
208	44
261	46
294	49
309	55
311	52
292	46
258	45
213	43
157	38
98	29
40	17
4	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
16	15
94	24
163	30
212	32
259	38
294	41
313	51
268	104
291	86
247	66
222	52
161	48
100	40
31	20
5	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
18	17
43	41
51	48
35	35
52	50
60	57
157	138
132	121
129	120
143	119
135	104
126	65
52	42
18	18
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
23	22
79	51
139	76
167	88
217	112
253	115
292	100
299	114
225	109
173	98
117	95
109	86
66	50
31	27
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
9	8
15	14
19	18
28	27
53	50
103	96
85	77
109	99
100	94
180	114
171	96
121	65
84	54
38	23
7	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	6
23	21
89	65
73	66
123	86
112	105
232	163
158	141
227	173
249	85
264	42
198	46
109	40
27	13
69	35
6	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
14	14
18	18
28	28
67	67
132	122
132	112
182	151
130	112
208	108
120	78
120	69
114	69
83	43
27	18
7	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	5
21	15
100	22
166	27
207	53
253	83
249	105
245	153
220	149
254	129
165	126
147	102
23	23
4	4
10	10
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
29	28
100	48
113	79
170	104
209	97
218	126
286	100
112	112
18	17
64	59
211	88
155	57
36	31
13	12
8	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
32	27
40	39
77	70
112	93
180	99
256	97
158	110
135	119
140	122
147	126
178	108
104	93
64	54
49	27
10	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	5
33	20
97	34
158	46
208	63
215	121
268	124
254	107
228	131
182	126
208	114
189	96
124	66
72	51
43	34
11	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	5
37	12
98	37
157	48
212	56
256	61
287	67
308	67
302	66
287	57
160	51
211	53
151	53
98	37
43	22
5	4
